2,0


3,0


4,0


5,0


6,0


7,1


8,1


9,1


10,1


11,2


12,2


13,2


14,3


15,3


16,3


17,4


18,4


19,4


20,4


21,5


22,5


23,5


24,6


25,6


26,6


27,7


28,7


29,7


30,7


31,8


32,8


33,9


34,8


35,9


36,8


37,10


38,10


39,11


40,11


41,11


42,11


43,12


44,12


45,12


46,13


47,12


48,14


49,13


50,14


51,15


52,14


53,16


54,15


55,15


56,16


57,16


58,16


59,17


60,18


61,18


62,17


63,19


64,18


65,18


66,19


67,19


68,20


69,20


70,19


71,20


72,21


73,21


74,22


75,21


76,22


77,24


78,23


79,23


80,23


81,25


82,24


83,24


84,25


85,26


86,26


87,27


88,27


89,28


90,27


91,26


92,28


93,26


94,27


95,28


96,29


97,30


98,30


99,30


100,31


101,30


102,30


103,32


104,32


105,33


106,35


107,33


108,32


109,34


110,33


111,33


112,34


113,34


114,36


115,36


116,33


117,37


118,35


119,36


120,39


121,36


122,37


123,37


124,40


125,38


126,38


127,38


128,38


129,39


130,39


131,40


132,41


133,42


134,44


135,42


136,42


137,42


138,42


139,40


140,44


141,45


142,44


143,47


144,44


145,44


146,48


147,48


148,46


149,46


150,48


151,49


152,47


153,46


154,49


155,47


156,46


157,50


158,49


159,49


160,54


161,50


162,52


163,48


164,52


165,51


166,52


167,54


168,54


169,52


170,54


171,54


172,54


173,54


174,58


175,55


176,53


177,54


178,57


179,59


180,58


181,58


182,61


183,56


184,57


185,57


186,56


187,61


188,62


189,59


190,63


191,64


192,57


193,62


194,59


195,61


196,61


197,61


198,63


199,64


200,63


201,63


202,63


203,63


204,64


205,65


206,65


207,65


208,68


209,71


210,67


211,68


212,67


213,71


214,69


215,72


216,68


217,70


218,68


219,69


220,70


221,68


222,71


223,70


224,71


225,70


226,74


227,73


228,71


229,71


230,73


231,74


232,77


233,77


234,78


235,77


236,76


237,77


238,77


239,73


240,78


241,74


242,80


243,75


244,78


245,78


246,79


247,80


248,77


249,82


250,79


251,76


252,85


253,78


254,82


255,84


256,81


257,83


258,82


259,85


260,83


261,84


262,83


263,86


264,83


265,88


266,84


267,83


268,85


269,85


270,86


271,89


272,89


273,88


274,91


275,86


276,89


277,88


278,86


279,92


280,89


281,91


282,87


283,97


284,94


285,88


286,92


287,94


288,98


289,93


290,94


291,94


292,98


293,90


294,92


295,92


296,93


297,99


298,96


299,99


300,100


301,103


302,100


303,95


304,101


305,101


306,92


307,103


308,102


309,99


310,97


311,99


312,96


313,108


314,101


315,98


316,105


317,107


318,104


319,100


320,107


321,106


322,107


323,103


324,103


325,107


326,113


327,106


328,110


329,105


330,106


331,103


332,110


333,109


334,114


335,109


336,108


337,115


338,110


339,112


340,109


341,111


342,112


343,114


344,116


345,109


346,115


347,116


348,113


349,117


350,110


351,115


352,116


353,110


354,110


355,115


356,115


357,123


358,115


359,113


360,113


361,116


362,126


363,118


364,117


365,116


366,120


367,121


368,118


369,123


370,124


371,122


372,113


373,122


374,121


375,116


376,125


377,123


378,118


379,125


380,131


381,121


382,129


383,124


384,123


385,133


386,131


387,127


388,128


389,123


390,126


391,126


392,124


393,121


394,125


395,125


396,121


397,133


398,132


399,130


400,132


401,127


402,131


403,129


404,131


405,130


