2,0.00072


3,0.00048


4,0.0006


5,0.00049


6,0.00086


7,0.00063


8,0.00081


9,0.00075


10,0.0008


11,0.00074


12,0.00091


13,0.00088


14,0.00089


15,0.00107


16,0.00105


17,0.00102


18,0.00124


19,0.00132


20,0.00119


21,0.00106


22,0.00129


23,0.00126


24,0.0012


25,0.0013


26,0.00116


27,0.00085


28,0.00098


29,0.00091


30,0.00105


31,0.0014


32,0.00145


33,0.00133


34,0.00124


35,0.00142


36,0.00154


37,0.00146


38,0.00149


39,0.0015


40,0.00163


41,0.00149


42,0.0016


43,0.00152


44,0.00166


45,0.00151


46,0.00156


47,0.00157


48,0.00167


49,0.00191


50,0.00172


51,0.00171


52,0.00172


53,0.00138


54,0.00135


55,0.00156


56,0.00142


57,0.00156


58,0.00157


59,0.00199


60,0.00204


61,0.00161


62,0.0021


63,0.00194


64,0.00182


65,0.00214


66,0.00177


67,0.00203


68,0.00156


69,0.00195


70,0.00203


71,0.00179


72,0.00205


73,0.00221


74,0.00182


75,0.00183


76,0.00212


77,0.00225


78,0.00211


79,0.00208


80,0.00256


81,0.00203


82,0.0021


83,0.00205


84,0.00218


85,0.00228


86,0.00229


87,0.00205


88,0.00244


89,0.00258


90,0.00249


91,0.00334


92,0.00239


93,0.00206


94,0.00277


95,0.00295


96,0.00303


97,0.00259


98,0.00262


99,0.00258


100,0.00263


101,0.00258


102,0.00257


103,0.0026


104,0.00278


105,0.00258


106,0.00289


107,0.00349


108,0.00275


109,0.00299


110,0.00313


111,0.00263


112,0.00299


113,0.00272


114,0.00286


115,0.00339


116,0.00298


117,0.00289


118,0.00291


119,0.00311


120,0.00335


121,0.00311


122,0.00312


123,0.00337


124,0.00301


125,0.00301


126,0.00309


127,0.00273


128,0.00297


129,0.00344


130,0.00363


131,0.0038


132,0.00316


133,0.00381


134,0.00337


135,0.00331


136,0.00355


137,0.00359


138,0.00319


139,0.0041


140,0.00326


141,0.00373


142,0.00354


143,0.00384


144,0.0041


145,0.0037


146,0.00375


147,0.00382


148,0.00392


149,0.00399


150,0.00405


151,0.00348


152,0.00477


153,0.00442


154,0.00386


155,0.00424


156,0.00412


157,0.00367


158,0.00402


159,0.00412


160,0.00411


161,0.00447


162,0.00398


163,0.00405


164,0.00432


165,0.00414


166,0.00389


167,0.00421


168,0.00423


169,0.00382


170,0.00413


171,0.00409


172,0.00416


173,0.00413


174,0.00479


175,0.00455


176,0.0044


177,0.00394


178,0.00441


179,0.0047


180,0.00419


181,0.00429


182,0.00464


183,0.00427


184,0.00439


185,0.00491


186,0.0046


187,0.00462


188,0.00423


189,0.00495


190,0.00441


191,0.0043


192,0.00495


193,0.0043


194,0.00486


195,0.00473


196,0.00532


197,0.00479


198,0.00518


199,0.00487


200,0.00478


201,0.00479


202,0.00464


203,0.00493


204,0.00458


205,0.00532


206,0.00525


207,0.00506


208,0.00527


209,0.0051


210,0.00486


211,0.00534


212,0.00513


213,0.00477


214,0.00555


215,0.00507


216,0.0051


217,0.00476


218,0.00564


219,0.00502


220,0.00481


221,0.00498


222,0.00545


223,0.00517


224,0.00526


225,0.00543


226,0.00476


227,0.0053


228,0.00508


229,0.00564


230,0.00515


231,0.00553


232,0.00532


233,0.00558


234,0.00628


235,0.00592


236,0.00571


237,0.0058


238,0.00533


239,0.00536


240,0.00524


241,0.00572


242,0.00579


243,0.00532


244,0.00602


245,0.00592


246,0.00657


247,0.00602


248,0.00591


249,0.00569


250,0.00655


251,0.00614


252,0.00575


253,0.00664


254,0.00676


255,0.00725


256,0.00665


257,0.00569


258,0.00583


259,0.00618


260,0.00592


261,0.0061


262,0.00576


263,0.00649


264,0.00605


265,0.00609


266,0.00637


267,0.00598


268,0.00632


269,0.00666


270,0.00638


271,0.00613


272,0.00644


273,0.00657


274,0.00619


275,0.00603


276,0.00674


277,0.00652


278,0.00658


279,0.00641


280,0.00636


281,0.00704


282,0.00639


283,0.0067


284,0.00633


285,0.00683


286,0.00694


287,0.00642


288,0.00713


289,0.00658


290,0.00674


291,0.0068


292,0.0066


293,0.00697


294,0.00732


295,0.00642


296,0.00739


297,0.00687


298,0.00724


299,0.00696


300,0.00679


301,0.00687


302,0.00773


303,0.0068


304,0.00819


305,0.00746


306,0.00744


307,0.00709


308,0.00733


309,0.00757


310,0.00721


311,0.00786


312,0.0067


313,0.00708


314,0.00692


315,0.00745


316,0.00721


317,0.00843


318,0.00791


319,0.0075


320,0.00755


321,0.00779


322,0.00795


323,0.00746


324,0.00731


325,0.00713


326,0.00828


327,0.00707


328,0.00792


329,0.00728


330,0.00762


331,0.0079


332,0.00778


333,0.00739


334,0.008


335,0.00765


336,0.00722


337,0.00827


338,0.00824


339,0.00906


340,0.00746


341,0.00783


342,0.00783


343,0.00815


344,0.00775


345,0.00759


346,0.00811


347,0.00801


348,0.00823


349,0.00813


350,0.00783


351,0.00748


352,0.00815


353,0.00775


354,0.00763


355,0.00827


356,0.00822


357,0.00823


358,0.0087


359,0.00804


360,0.00845


361,0.0079


362,0.00899


363,0.00855


364,0.00807


365,0.00864


366,0.00802


367,0.0088


368,0.00913


369,0.00862


370,0.00913


371,0.00918


372,0.00908


373,0.00861


374,0.0084


375,0.00848


376,0.00858


377,0.00857


378,0.0091


379,0.00922


380,0.00876


381,0.00906


382,0.00869


383,0.0089


384,0.0087


385,0.00863


386,0.00868


387,0.00911


388,0.00938


389,0.01002


390,0.00912


391,0.00855


392,0.00901


393,0.00867


394,0.00914


395,0.00878


396,0.00901


397,0.00942


398,0.01013


399,0.0092


400,0.00953


401,0.00935


402,0.00924


403,0.00912


404,0.00835


405,0.00964


406,0.00946


407,0.00913


408,0.00962


409,0.00949


410,0.01062


411,0.01


412,0.00872


413,0.00918


414,0.00995


415,0.00951


416,0.01017


417,0.00956


418,0.0098


419,0.00893


420,0.00995


421,0.00988


422,0.00995


423,0.00983


424,0.00974


425,0.01004


426,0.00952


427,0.01013


428,0.00991


429,0.01069


430,0.00979


431,0.00989


432,0.01023


433,0.01048


434,0.0105


435,0.00942


436,0.00956


437,0.00998


438,0.01094


439,0.01024


440,0.01028


441,0.00963


442,0.01072


443,0.01047


444,0.00981


445,0.00982


446,0.01023


447,0.01057


448,0.01049


449,0.01132


450,0.0105


451,0.01111


452,0.00963


453,0.01089


454,0.01065


455,0.00983


456,0.01021


457,0.00978


458,0.01074


459,0.01089


460,0.01047


461,0.01052


462,0.00983


463,0.01045


464,0.01102


465,0.01132


466,0.01123


467,0.01048


468,0.01112


469,0.01089


470,0.01105


471,0.01104


472,0.01164


473,0.01106


474,0.01138


475,0.01072


476,0.01108


477,0.01088


478,0.01098


479,0.01065


480,0.0109


481,0.01081


482,0.01242


483,0.01031


484,0.01156


485,0.01136


486,0.01062


487,0.0115
