11,29


21,105


31,236


41,383


51,586


61,891


71,1122


81,1441


91,1777


101,2231


111,2607


121,3044


131,3638


141,4056


151,4519


161,5134


171,5906


181,6354


191,7071


201,7796


211,8014


221,9020


231,9767


241,10722


251,11434


261,11951


271,12563


281,13299


291,14312


301,15762


311,16675


321,17553


331,19037


341,18778


351,19592


361,21239


371,20809


381,22209


391,24267


401,25009


411,25927


421,26821


431,28170


441,29387


451,30139


461,30552


471,30768


481,32011


491,34917


501,35737


511,35333


521,36540


531,37064


541,40032


551,40889


561,40363


571,41488


581,45096


591,46828


601,45503


611,45592


621,49118


631,49339


641,51384


651,52225


661,54350


671,54287


681,55360


691,57391


701,57908


711,59521


721,57390


731,60366


741,63780


751,63305


761,63865


771,65482


781,66290


791,70416


801,67730


811,69612


821,70705


831,71567


841,78025


851,75837


861,80384


871,79096


881,77167


891,82805


901,77633


911,78286


921,81081


931,84006


941,86188


951,89867


961,91582


971,91736


981,89547


991,92687


1001,100823


1011,97040


