2,0.00056


3,0.00065


4,0.00058


5,0.00055


6,0.00086


7,0.00079


8,0.00099


9,0.00119


10,0.00121


11,0.00133


12,0.00132


13,0.00146


14,0.00138


15,0.0017


16,0.00181


17,0.00185


18,0.00224


19,0.00243


20,0.00225


21,0.00243


22,0.00259


23,0.00289


24,0.00321


25,0.00341


26,0.00383


27,0.00384


28,0.00385


29,0.00459


30,0.00476


31,0.00494


32,0.00499


33,0.00474


34,0.00514


35,0.00527


36,0.00621


37,0.00636


38,0.0068


39,0.00688


40,0.00676


41,0.00734


42,0.00759


43,0.00893


44,0.00865


45,0.00934


46,0.00912


47,0.00919


48,0.01029


49,0.0102


50,0.01107


51,0.01167


52,0.01137


53,0.01165


54,0.01232


55,0.01197


56,0.01354


57,0.01302


58,0.014


59,0.01259


60,0.01323


61,0.01286


62,0.01393


63,0.01404


64,0.01497


65,0.01683


66,0.01713


67,0.01994


68,0.01774


69,0.01835


70,0.01726


71,0.01994


72,0.01975


73,0.0169


74,0.02233


75,0.02306


76,0.02398


77,0.02216


78,0.02373


79,0.02284


80,0.02203


81,0.02351


82,0.02517


83,0.02427


84,0.02371


85,0.02166


86,0.02497


87,0.02505


88,0.03213


89,0.02888


90,0.0297


91,0.02993


92,0.03223


93,0.03577


94,0.03314


95,0.03223


96,0.03286


97,0.03306


98,0.03707


99,0.03247


100,0.03821


101,0.03315


102,0.03976


103,0.04334


104,0.03843


105,0.04221


106,0.03956


107,0.04585


108,0.04266


109,0.04298


110,0.04438


111,0.04594


112,0.04713


113,0.04604


114,0.05058


115,0.05298


116,0.05346


117,0.05015


118,0.04495


119,0.04778


120,0.0522


121,0.05527


122,0.05045


123,0.06005


124,0.04867


125,0.05163


126,0.05344


127,0.05735


128,0.05766


129,0.05386


130,0.0665


131,0.05868


132,0.05124


133,0.06348


134,0.06054


135,0.0632


136,0.07193


137,0.06638


138,0.0644


139,0.06573


140,0.06709


141,0.07583


142,0.0654


143,0.08651


144,0.07458


145,0.08023


146,0.07097


147,0.07062


148,0.07735


149,0.07746


150,0.08813


151,0.07641


152,0.08299


153,0.07296


154,0.08531


155,0.07531


156,0.06926


157,0.08778


158,0.08448


159,0.09391


160,0.07941


161,0.09181


162,0.09224


163,0.08813


164,0.08814


165,0.08762


166,0.1035


167,0.09393


168,0.10307


169,0.09595


170,0.09728


171,0.11032


172,0.1004


173,0.10233


174,0.09788


175,0.10025


176,0.10457


